"Image of the issue","Address/landmark/house number","Ward name/number","Date of recording the image","Time of recording the image","Observations","Latitude","Longitude","LatLngs","Type","Entry Type"
"http://mapunitygroups.com//uploads/tmp/1474635367-26560-5323/Image_of_the_blackspot.jpg","Intersection of 8th cross and 12th main, indiranagar","88","13/09/2016","07:36","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9703425037572","77.6455709338188","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474635430-26560-0739/Image_of_the_blackspot.jpg","12th main, indiranagar","88","13/09/2016","07:37","Gets Cleared But Comes Back, This Is Mainly Leaf Litter","12.9703179996047","77.6451404392719","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474635562-26560-6946/Image_of_the_blackspot.jpg","12th main, indiranagar","88","13/09/2016","07:38","Gets Cleared But Comes Back","12.9703052574444","77.6450153812766","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474635566-26560-5196/1474635558658.jpg","kasavanahalli road adjacent to bhuvana greens","150","23/09/2016","02:30","BBMP/ sweepers dump waste here, Gets cleared but comes back, Garbage is burnt here regularly","","","12.905576477341487, 77.67575986683369, 12.90651539171972, 77.67567101866007","polyline","Original"
"http://mapunitygroups.com//uploads/tmp/1474635590-26560-0827/Image_of_the_blackspot.jpg","Behind Belthur Bus Stop (behind the eatery shacks)","Hoodi Ward -54","09/09/2016","17:03","Garbage Is Burnt Here Regularly, Gets Cleared But Comes Back","13.0044149874406","77.7567250281572","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474635674-26560-9074/Image_of_the_blackspot.jpg","12th A main road, indiranagar","88","23/09/2016","07:40","Gets Cleared But Comes Back, This Is Mainly Leaf Litter","12.9696478917792","77.6432719454169","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474635740-26560-7391/Image_of_the_blackspot.jpg","12th A main road, indiranagar","88","13/09/2016","07:36","Gets Cleared But Comes Back","12.9696194668827","77.6428907364607","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474635790-26560-6179/Image_of_the_blackspot.jpg","12th A main road, indiranagar","88","13/09/2016","07:39","Gets Cleared But Comes Back, This Is Mainly Leaf Litter","12.9697390474598","77.6422292366624","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474635834-26560-1153/Image_of_the_blackspot.jpg","12th A main road, indiranagar","88","13/09/2016","07:40","Gets Cleared But Comes Back, This Is Mainly Leaf Litter","12.9697132363565","77.642053887248","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474636495-16417-0856/1474636438119.jpg","10th cross, opposite to #145","150","23/09/2016","18:45","Other (Update as a comment after approval)","12.904770570298396","77.67981637269258","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638010-18762-3993/Image_of_the_blackspot.jpg","12th main, indiranagar","88","13/09/2016","07:38","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9701533316374","77.6423851400614","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638165-26560-2798/1474638107505.jpg","10th cross, #157","150","23/09/2016","16:15","Never gets cleared","12.903655172364779","77.67946131527424","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638225-18762-1751/Image_of_the_blackspot.jpg","1st cross, indiranagar","80","13/09/2016","07:38","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9705365765596","77.6419274881482","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638287-26560-6219/1474638194061.jpg","junnusandra kere, between halanayakanahalli panchayat & kPCL","150","13/09/2016","16:15","This is a ward boundary area","12.903431961457205","77.6804269105196","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638326-18762-3217/Image_of_the_blackspot.jpg","9th main, indiranagar","80","13/09/2016","07:40","Gets Cleared But Comes Back","12.9719453968084","77.642122618854","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638427-26560-9884/Image_of_the_blackspot.jpg","7th cross, indiranagar","80","13/09/2016","07:40","Gets Cleared But Comes Back","12.9724344960353","77.6448926702142","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638523-18762-2920/Image_of_the_blackspot.jpg","80 feet road, indiranagar","80","13/09/2016","07:40","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9710103226636","77.6472634077072","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638597-26560-5998/Image_of_the_blackspot.jpg","Link Road 4, indiranagar","80","13/09/2016","07:42","Gets Cleared But Comes Back","12.9742794729053","77.6450546085835","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474638699-26560-2934/Image_of_the_blackspot.jpg","1st main, Indiranagar's","80","13/09/2016","07:48","Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here","12.977374442322","77.6458371430635","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474640628-26560-3035/Image_of_the_blackspot.jpg","CMH road","80","13/09/2016","07:49","Gets Cleared But Comes Back","12.9785247953551","77.6425212621689","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474640678-26560-2913/Image_of_the_blackspot.jpg","100 feet road, Indiranagar","89","13/09/2016","07:55","Gets cleared but comes back, This is a ward boundary area","12.9744833441333","77.640972957015","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474640745-26560-5964/Image_of_the_blackspot.jpg","100 feet road, Indiranagar","89","13/09/2016","07:55","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9754164449285","77.6409038901329","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474640830-26560-9510/Image_of_the_blackspot.jpg","100 feet road, Indiranagar","80","13/09/2016","07:55","Gets cleared but comes back","12.9772303619447","77.64087438583374","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474640965-26560-9339/Image_of_the_blackspot.jpg","9th A main, indiranagar","80","13/09/2016","07:59","Gets Cleared But Comes Back","12.9777272918728","77.6403731480241","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474641421-26560-6276/Image_of_the_blackspot.jpg","9th A main, indiranagar","80","13/09/2016","07:54","Gets Cleared But Comes Back","12.9776544350158","77.6389572769403","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474641485-26560-8970/Image_of_the_blackspot.jpg","NGEF Lane, Indiranagar","80","13/09/2016","07:55","Gets Cleared But Comes Back","12.9779837609079","77.6399225369096","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474641527-26560-7637/Image_of_the_blackspot.jpg","NGEF Lane, Indiranagar","80","13/09/2016","07:55","Gets Cleared But Comes Back","12.977951743132","77.6402216032147","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474641659-26560-6755/Image_of_the_blackspot.jpg","12 cross, indiranagar","80","13/09/2016","08:00","Gets Cleared But Comes Back","12.9788034799098","77.6378619298339","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474641712-26560-6395/Image_of_the_blackspot.jpg","12th cross, indiranagar","80","13/09/2016","08:00","Gets Cleared But Comes Back","12.9798662681986","77.6378478482366","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474641828-26560-1994/Image_of_the_blackspot.jpg","6th cross, indiranagar","80","13/09/2016","08:05","Never Gets Cleared","12.9800159011064","77.6402229443192","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474648278-26560-6145/1474648081530.jpg","Near Narayana IIT School, Harlur road","Bellandur ward/150","23/09/2016","17:30","Garbage is burnt here regularly, Other (Update as a comment after approval)","12.900723675028072","77.66331139951944","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474648465-26560-6482/Image_of_the_blackspot__.jpg","behind divyashree elan","150","23/09/2016","15:51","Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, Garbage Is Burnt Here Regularly","12.918634358428","77.6740935444832","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474648665-26560-7361/Image_of_the_blackspot__.jpg","behind Divyashree elan","150","23/09/2016","15:58","Never Gets Cleared","12.91874938841","77.67349306494","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474648826-26560-0849/Image_of_the_blackspot__.jpg","Behind Divyashree elan","150","23/09/2016","15:44","Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back","12.9200098128959","77.6759653910995","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474649121-26560-4990/1474648985256.jpg","harlur road,opp shobha classic gate,","bellandur/150","23/09/2016","17:35","BBMP/ sweepers dump waste here, Gets cleared but comes back, Garbage is burnt here regularly, Other (Update as a comment after approval)","12.90460749309092","77.66223415732384","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474649308-26560-4991/Image_of_the_blackspot__.jpg","near Ambalipura and ORR junction on the service road","150","23/09/2016","15:22","Bbmp/ Sweepers Dump Waste Here, Never Gets Cleared","12.9250785700822","77.6753437891603","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474649489-26560-4823/1474649368377.jpg","Harlur road,near vibgyor school,","Bellandur/150","23/09/2016","17:40","This is a ward boundary area, Never gets cleared, Other (Update as a comment after approval)","12.899069667892318","77.65661057084799","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474649510-26560-0424/Image_of_the_blackspot__.jpg","next to TVS India showroom","150","23/09/2016","15:13","Garbage Is Burnt Here Regularly","12.9240541084037","77.6741854101419","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474649596-25310-1564/1474649482692.jpg","harlur main road,","Bellandur/150","23/09/2016","17:40","Garbage is burnt here regularly, Never gets cleared, Other (Update as a comment after approval)","12.898508525267363","77.65841268002987","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474649729-25310-7377/1474649631949.jpg","harlur main road","ballandur/150","23/09/2016","17:45","Garbage is burnt here regularly, Never gets cleared","12.901441682625197","77.66050312668085","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474649826-26560-4722/1474649717459.jpg","Harlur main road","bellandur/150","23/09/2016","17:45","Garbage is burnt here regularly, Bin present, people still dump outside, Never gets cleared, Other (Update as a comment after approval)","12.900353395384391","77.65974372625351","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474650092-26560-9444/1474649985193.jpg","Harlur main road, near Narayana IIT school","bellandur/150","23/09/2016","17:25","Bin present, people still dump outside, Never gets cleared, Other (Update as a comment after approval)","12.89720517924146","77.65840161591768","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474650200-26560-2978/1474650088558.jpg","silver oak road,harlur road","Bellandur/150","23/09/2016","17:30","Gets cleared but comes back, Other (Update as a comment after approval)","12.900571706838145","77.66381699591874","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474650447-26560-1445/Image_of_the_blackspot.jpg","Bellandur main road near little Einstein school","150","23/09/2016","09:40","Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, Garbage Is Burnt Here Regularly","12.9203758151847","77.6706264540553","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474653316-26560-0581/Image_of_the_blackspot.jpg","5th main, indiranagar","80","13/09/2016","07:59","Bbmp Auto/Pushcart Is Parked Here","12.9800459583609","77.6415063813329","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474653436-26560-3654/Image_of_the_blackspot.jpg","1st A cross, indiranagar","80","13/09/2016","08:00","Gets Cleared But Comes Back","12.9809966805124","77.6454901322722","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474653519-30945-1384/Image_of_the_blackspot.jpg","Sri Krishna temple road","80","13/09/2016","08:00","Gets Cleared But Comes Back","12.9791579609846","77.6422687992454","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474653640-26560-5292/Image_of_the_blackspot.jpg","100 feet road, indiranagar","80","13/09/2016","08:05","Gets Cleared But Comes Back","12.9813191411173","77.6405645906925","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474653704-26560-8383/Image_of_the_blackspot.jpg","100 feet road, indiranagar","80","13/09/2016","08:10","Gets Cleared But Comes Back","12.9836629303482","77.640497200191","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474653790-26560-2719/Image_of_the_blackspot.jpg","100 feet, indiranagar","80","13/09/2016","08:10","Never Gets Cleared","12.9829013809607","77.6408837735653","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474653903-26560-9765/Image_of_the_blackspot.jpg","CMH road, Lakshmipuram","80","13/09/2016","08:10","Gets Cleared But Comes Back","12.9783630732252","77.6289787888527","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474653985-30945-2603/Image_of_the_blackspot.jpg","Swamy Vivekananda road","80","13/09/2016","08:15","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9781758674769","77.6284319534898","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474654048-26560-3243/Image_of_the_blackspot.jpg","CMH road","80","13/09/2016","08:15","Gets Cleared But Comes Back","12.9785140138831","77.6294998079538","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474654171-26560-8973/Image_of_the_blackspot.jpg","CMH road metro median near Lakshmipuram","80","13/09/2016","08:20","Gets Cleared But Comes Back","12.9783424904012","77.6304358989","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474654246-26560-9872/Image_of_the_blackspot.jpg","CMH road, near cemetery","80","13/09/2016","08:25","Gets Cleared But Comes Back","12.9782196468443","77.6326916366816","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474681745-26560-6464/1474681724193.jpg","sakra bus stop orr","150","24/09/2016","07:15","Never gets cleared","12.932312751093985","77.6874291524291","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474682055-26560-1560/1474681996896.jpg","opp Embassy Tech Park, near Sakra Bus Stop ORR","150","24/09/2016","07:00","Garbage is burnt here regularly, Never gets cleared","","","12.93224870379476, 77.68800247460604, 12.93287969968405, 77.68828310072422","polyline","Original"
"http://mapunitygroups.com//uploads/tmp/1474682255-26560-7898/1474682206911.jpg","next to electric box, opp embassy tech park ORR","150","24/09/2016","07:25","Garbage is burnt here regularly, Never gets cleared","","","12.932814345445417, 77.6885426044464, 12.933629965117317, 77.689368724823","polyline","Original"
"http://mapunitygroups.com//uploads/tmp/1474682540-26560-4690/1474682511678.jpg","opp embassy tech park, ORR","150","24/09/2016","07:30","Never gets cleared, Other (Update as a comment after approval)","12.934391338446481","77.69049692898989","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474682906-26560-1928/1474682896411.jpg","opp Kalyani Tech Park, ORR","150","24/09/2016","07:40","Gets cleared but comes back","12.93533047127498","77.69054755568504","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474683215-19044-3797/1474683195818.jpg","outside featherlite Address buildibg ORR","150","24/09/2016","07:40","Garbage is burnt here regularly, Never gets cleared","12.93702214316636","77.6925840228796","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474683346-26560-5740/1474683335975.jpg","outside Aricrnt Building, opp A Loft service Road ORR","150","24/09/2016","07:45","Gets cleared but comes back","12.93756261308886","77.69308090209961","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474683614-26560-3469/1474683561011.jpg","opp Jalsa , ORR Service Road","150","24/09/2016","07:50","Never gets cleared","12.938549768249482","77.69478812813759","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474684077-19044-4371/mapunity_1474684057275","Aricent back gate lane, opp Temple, ORR","150","24/09/2016","07:55","Never gets cleared","12.939673832923127","77.69332733005285","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474684439-26560-7514/1474684372066.jpg","opp Amma Family restaurant, near nagarjuna green wood apt","150","24/09/2016","08:00","Never gets cleared","12.940000594959148","77.6915654540062","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474684991-19044-3342/1474684935730.jpg","Next Patel Public School","150","24/09/2016","08:10","Never gets cleared","12.935934664465112","77.68674619495869","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474685160-26560-6696/1474685107325.jpg","opp careernet builfing","150","24/09/2016","08:15","Gets cleared but comes back, Garbage is burnt here regularly","12.931878470870414","77.68647663295269","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474688781-26560-4084/Image_of_the_blackspot.jpg","2nd Main road","151,koramangala 5th block","24/09/2016","09:16","Bbmp/ Sweepers Dump Waste Here","12.9334165841065","77.6216295361519","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474688850-26560-4326/Image_of_the_blackspot.jpg","2 main 5th block koramangala","151/koramangala","24/09/2016","09:17","Bbmp/ Sweepers Dump Waste Here","12.933460698113","77.6217063143849","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474691126-25122-6522/Image_of_the_blackspot.jpg","Near Sagar Fast Foods, Outside Vemana Institute of Technology","Koramangala 3rd block","24/09/2016","09:54","Bbmp/ Sweepers Dump Waste Here","12.9286656233459","77.6253628358245","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474691589-25122-1001/Image_of_the_blackspot.jpg","Next to Quorum","Koramangala 3rd block","24/09/2016","10:02","Bbmp/ Sweepers Dump Waste Here","12.927190222327","77.6245611906052","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474692289-26560-9616/1474692241881.jpg","1059,1st block","koramangala","24/09/2016","10:15","Gets cleared but comes back","12.93090272639233","77.6337403804064","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474692390-23822-0332/1474692353030.jpg","next to indian sea fish centre","st bed layout","24/09/2016","10:15","Gets cleared but comes back","12.930640980489828","77.63389125466347","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474692542-26560-8530/Image_of_the_blackspot.jpg","Behind Koramangala BDA Complex bus stand","Koramangala 3rd block","24/09/2016","10:18","Bbmp/ Sweepers Dump Waste Here","12.9315154264015","77.6229562237859","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474692573-25142-9118/Image_of_the_blackspot.jpg","opposite kick on grass","kariyammana aghrahara","24/09/2016","10:19","Bbmp/ Sweepers Dump Waste Here","12.9296371284906","77.6780645549297","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474692665-23822-2065/Image_of_the_blackspot.jpg","lane entering to slumopposite kick on grass","kariyammana aghrahara","24/09/2016","10:20","Bbmp/ Sweepers Dump Waste Here","12.929051546293","77.677206248045","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474692738-23822-1728/Image_of_the_blackspot.jpg","Sarjapur Road, Opp Hub","150","24/09/2016","10:21","Gets Cleared But Comes Back","12.9188899079184","77.6678228750825","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474693337-26560-7858/Image_of_the_blackspot.jpg","No. 651, Mr Beans Home Cafe (in a pit outside)","Koramangala 3rd block","24/09/2016","10:24","Bbmp/ Sweepers Dump Waste Here","12.9289466511226","77.6210947707295","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474693388-25142-2490/Image_of_the_blackspot.jpg","Sarjapura Road ORR junction Opp Double tree suites","150","24/09/2016","10:26","Bbmp/ Sweepers Dump Waste Here","12.920219610702","77.6668029651046","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474693531-26560-5282/Image_of_the_blackspot.jpg","opp. Mathaji hardware Sarjapur Road","150","24/09/2016","10:00","Gets cleared but comes back","12.9172961506255","77.6670239120722","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474694240-23822-7970/Image_of_the_blackspot.jpg","Footpath near St. John's Medical College, Sarjapur Road","Sarjapur Road","24/09/2016","10:47","Bbmp/ Sweepers Dump Waste Here","12.9286224888219","77.6179498806596","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474694424-25122-6586/Image_of_the_blackspot.jpg","WMC (waste management committe) back yard","27","14/09/2016","06:26","It's A Lorry Transfer Point, Gets Cleared But Comes Back","13.0223008995931","77.6466585695744","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474694526-23822-6149/Image_of_the_blackspot.jpg","service road, HRBR layout 1st block","27","16/09/2016","06:28","Gets Cleared But Comes Back","13.0241811108161","77.6426469907165","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474694583-26560-5560/Image_of_the_blackspot.jpg","near Hindu temple before horizon college","bellandur","24/09/2016","10:52","Bbmp/ Sweepers Dump Waste Here","12.9344377396644","77.6906632259488","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474694839-26560-5363/Image_of_the_blackspot.jpg","next to xexl building","Bellandur","24/09/2016","10:56","Other (Update As A Comment After Approval)","12.9314758868729","77.6931073889136","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695030-23822-5541/Image_of_the_blackspot.jpg","next to Cisco building","Bellandur","24/09/2016","11:00","Bbmp/ Sweepers Dump Waste Here","12.931285704921","77.6949577778578","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695080-26560-2647/Image_of_the_blackspot.jpg","Next to #76 Bhima Jewellers on JNC road","Koramangala 5th block","24/09/2016","11:01","Bbmp/ Sweepers Dump Waste Here","12.9324686212382","77.613672092557","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695184-26560-5883/1474695065650.jpg","next to reddy jana sangha","151","24/09/2016","09:30","Never gets cleared","12.92916493759593","77.62251768261194","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695204-28016-4607/Image_of_the_blackspot.jpg","next to Cisco building","Bellandur","24/09/2016","11:02","Other (Update As A Comment After Approval)","12.9323999991741","77.6964631676674","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695358-26560-9547/Image_of_the_blackspot.jpg","next to Cisco office","Bellandur","24/09/2016","11:05","This Is Mainly Leaf Litter","12.935138331652","77.6971883699298","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695478-26560-4333/Image_of_the_blackspot.jpg","1st main road, opposite Flipkart & Standard Chartered Bank, Koramangala Industrial Layout","Koramangala Industrial Layout","24/09/2016","11:07","Gets Cleared But Comes Back","12.9333453481389","77.6128691062331","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695545-26560-1115/Image_of_the_blackspot.jpg","Cisco entrance","Bellandur","24/09/2016","11:08","This Is Mainly Leaf Litter","12.9362888798031","77.6974059641361","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695772-23822-1136/Image_of_the_blackspot.jpg","next to VKE developers Pvt Ltd marketing office","Bellandur","24/09/2016","11:12","Never Gets Cleared","12.9324846330505","77.6966291293502","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474695975-26560-2123/1474695957052.jpg","next to IIMB wall","na","24/09/2016","11:15","This is mainly leaf litter, Never gets cleared, Other (Update as a comment after approval)","12.895896270494985","77.6001675054431","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696039-26560-3890/Image_of_the_blackspot.jpg","service road, HRBR layout","27","14/09/2016","06:30","Gets Cleared But Comes Back, This Is A Ward Boundary Area","13.0255069843332","77.6402601599693","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696062-26560-2727/Image_of_the_blackspot.jpg","next to Sony office building","Bellandur","24/09/2016","11:17","Never Gets Cleared","12.9318340298117","77.692254781723","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696099-26560-0909/1474696063344.jpg","3rd cross 13th main junction 3rd block","151","24/08/2016","09:30","Gets cleared but comes back","12.927453932517935","77.62569207698107","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696188-26560-5074/Image_of_the_blackspot.jpg","Service road, HRBR layout","29","14/09/2016","06:30","Gets Cleared But Comes Back, This Is A Ward Boundary Area","13.0258437596492","77.6389931514859","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696258-26560-9909/Image_of_the_blackspot.jpg","18th main road next to Infogain India Pvt Lmt","7th block Koramangala","24/09/2016","11:20","Bbmp/ Sweepers Dump Waste Here","12.9357229192627","77.6148780807853","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696290-26560-8067/Image_of_the_blackspot.jpg","service road, HBR layout","HBR layout, 24","14/09/2016","06:30","Gets Cleared But Comes Back, This Is A Ward Boundary Area","13.0279003330192","77.6319617405534","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696350-23822-4834/Image_of_the_blackspot.jpg","Service road, HBR layout","24","14/09/2016","06:36","Gets Cleared But Comes Back, This Is A Ward Boundary Area","13.0289772833846","77.6312935352325","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696438-23822-2291/Image_of_the_blackspot.jpg","10th main, HBR layout","24","14/09/2016","06:33","Gets Cleared But Comes Back, It's A Lorry Transfer Point, Bbmp Auto/Pushcart Is Parked Here","13.0291948287496","77.6305207237601","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696489-29175-1374/1474696448527.jpg","in front of HSBC  and next to bus stop","na","24/09/2016","11:25","Gets cleared but comes back","12.892002839292635","77.59885892271996","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696525-26560-0794/Image_of_the_blackspot.jpg","10th main, HBR layout","24","14/09/2016","06:34","It's A Lorry Transfer Point, Gets Cleared But Comes Back, Bbmp Auto/Pushcart Is Parked Here","13.0291742501422","77.6298562064767","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474696594-23822-0310/Image_of_the_blackspot.jpg","80ft road, next to Reliance Trends & Q Bar","5th Block Koramangala","24/09/2016","11:26","Bbmp/ Sweepers Dump Waste Here","12.9361875821102","77.6159174367785","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474697119-26560-4467/1474697050427.jpg","1st cross opp cpb complex","unk","24/09/2016","11:35","Never gets cleared","12.97927753697503","77.64564402401447","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474697320-26560-4001/1474697269207.jpg","1st cross near cpb complex","unk","24/09/2016","11:40","BBMP/ sweepers dump waste here","12.979542172159242","77.64562122523785","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474697443-26560-8596/1474697364631.jpg","opp santhome 33/1","unk","24/09/2016","11:40","Never gets cleared","12.97990155282255","77.64556121081114","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474697505-26560-4796/1474697464329.jpg","opp no. 909 1st cross","unk","24/09/2016","11:40","Gets cleared but comes back, BBMP auto/pushcart is parked here","12.980525240394918","77.64552734792233","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474697671-26560-6590/1474697582744.jpg","near 76/1 first cross","unknown","24/09/2016","11:45","Never gets cleared","12.98108456495383","77.64546498656273","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474697870-26560-3690/1474697820600.jpg","opp bm kaval park","unknown","24/09/2016","11:45","Gets cleared but comes back, BBMP auto/pushcart is parked here","12.980103132476243","77.64494094997643","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474698628-26560-9980/1474698498296.jpg","Junction of Cherry Lane and Hyper Drive","150","24/09/2016","11:15","Never gets cleared","12.927231396427189","77.67080716788769","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474698864-26560-6158/1474698743176.jpg","Junction of Cherry Lane, Parijata avenue","150","24/09/2016","23:20","Never gets cleared","12.927387923301724","77.672007791698","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474700042-32360-5073/1474699966911.jpg","Margosa Avenue, Green Glen Layout","150","24/09/2016","23:25","Never gets cleared","12.927463735865373","77.6715923845768","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474700284-26560-0788/1474700278652.jpg","Cherry Lane, Opposite HappyLand shop, Green Glen Layout","150","24/09/2016","23:20","This is mainly leaf litter","12.927252310253271","77.67111025750637","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474700343-26560-4598/Image_of_the_blackspot.jpg","Milano ice cream","80","24/09/2016","12:27","Gets Cleared But Comes Back","12.9792170955663","77.6438875123858","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474700721-26560-0852/mapunity_1474700679542","11th main 2nd cross junction koramangala","151","24/09/2016","09:40","Gets cleared but comes back","12.926170997792653","77.62670360505581","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1474701421-26560-2898/Image_of_the_blackspot.jpg","3rd cross, HRBR layout 1st block","27","14/09/2016","07:58","Gets Cleared But Comes Back","13.0188808123647","77.6513219252229","","point","Original"
